chromosome,start,end,transcript_name,score,strand,type,transcript_biotype,species
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_53_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_53_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28609,28647,longer_from_REPLICATE1_transcript_116_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_116_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_116_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_116_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_116_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_116_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_116_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_116_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_116_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_116_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28930,29013,longer_from_REPLICATE2_transcript_64_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE2_transcript_64_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE2_transcript_64_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE2_transcript_64_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,34199,34271,longer_from_REPLICATE2_transcript_64_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,36590,36662,longer_from_REPLICATE2_transcript_64_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE2_transcript_64_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,43765,43837,longer_from_REPLICATE2_transcript_64_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_64_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56005,longer_from_REPLICATE2_transcript_64_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58248,58385,longer_from_REPLICATE2_transcript_64_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_64_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_64_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE2_transcript_64_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,28982,29013,REPLICATE1_transcript_248_support_6REPLICATE2_transcript_372_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,29573,29625,REPLICATE1_transcript_248_support_6REPLICATE2_transcript_372_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_248_support_6REPLICATE2_transcript_372_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_248_support_6REPLICATE2_transcript_372_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_248_support_6REPLICATE2_transcript_372_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,REPLICATE1_transcript_248_support_6REPLICATE2_transcript_372_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,REPLICATE1_transcript_248_support_6REPLICATE2_transcript_372_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_248_support_6REPLICATE2_transcript_372_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,REPLICATE1_transcript_248_support_6REPLICATE2_transcript_372_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30236,30354,longer_from_REPLICATE1_transcript_287_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_287_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_287_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_287_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_287_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_287_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,30268,30354,REPLICATE1_transcript_106_support_5REPLICATE2_transcript_190_support_10,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_106_support_5REPLICATE2_transcript_190_support_10,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46957,47008,REPLICATE1_transcript_106_support_5REPLICATE2_transcript_190_support_10,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62284,62398,REPLICATE1_transcript_106_support_5REPLICATE2_transcript_190_support_10,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_106_support_5REPLICATE2_transcript_190_support_10,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,REPLICATE1_transcript_106_support_5REPLICATE2_transcript_190_support_10,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,34194,34271,longer_from_REPLICATE1_transcript_150_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,36590,36662,longer_from_REPLICATE1_transcript_150_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE1_transcript_150_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_150_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE1_transcript_150_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE1_transcript_150_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_150_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_150_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_150_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,34229,34271,longer_from_REPLICATE1_transcript_158_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,43765,43837,longer_from_REPLICATE1_transcript_158_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_158_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE1_transcript_158_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE1_transcript_158_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_158_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_158_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_158_support_6,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,34244,34271,longer_from_REPLICATE2_transcript_394_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,36590,36662,longer_from_REPLICATE2_transcript_394_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE2_transcript_394_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,43765,43837,longer_from_REPLICATE2_transcript_394_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46076,46214,longer_from_REPLICATE2_transcript_394_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE2_transcript_394_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE2_transcript_394_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_394_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59723,59994,longer_from_REPLICATE2_transcript_394_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,36586,36662,longer_from_REPLICATE1_transcript_265_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE1_transcript_265_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_265_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56005,longer_from_REPLICATE1_transcript_265_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58248,58385,longer_from_REPLICATE1_transcript_265_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_265_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_265_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_265_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,43761,43837,longer_from_REPLICATE2_transcript_191_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_191_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE2_transcript_191_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE2_transcript_191_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_191_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_191_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE2_transcript_191_support_2,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,46138,46214,longer_from_REPLICATE2_transcript_366_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE2_transcript_366_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_366_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_366_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE2_transcript_366_support_5,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,62283,62398,longer_from_REPLICATE2_transcript_43_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_43_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE2_transcript_43_support_4,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,67801,69649,longer_from_REPLICATE1_transcript_157_support_3_1,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,68059,69649,longer_from_REPLICATE2_transcript_59_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,68178,69652,longer_from_REPLICATE2_transcript_78_support_3,60,+,exon,protein-coding,Bonobo
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE1_transcript_69_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE1_transcript_69_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_69_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_69_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_69_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_69_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_69_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_69_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_69_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_69_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_69_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE1_transcript_19_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE1_transcript_19_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_19_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_19_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_19_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_19_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_19_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_19_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_19_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_19_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_19_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE1_transcript_86_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE1_transcript_86_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_86_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_86_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_86_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_86_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_86_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_86_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_86_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_86_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,69647,longer_from_REPLICATE1_transcript_86_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,630,967,longer_from_REPLICATE2_transcript_33_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE2_transcript_33_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE2_transcript_33_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE2_transcript_33_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE2_transcript_33_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE2_transcript_33_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_33_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE2_transcript_33_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE2_transcript_33_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_33_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,67961,longer_from_REPLICATE2_transcript_33_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,20963,20990,longer_from_REPLICATE1_transcript_126_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,36590,36662,longer_from_REPLICATE1_transcript_126_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,38986,39058,longer_from_REPLICATE1_transcript_126_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE1_transcript_126_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,43765,43837,longer_from_REPLICATE1_transcript_126_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_126_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE1_transcript_126_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE1_transcript_126_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_126_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_126_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,69645,longer_from_REPLICATE1_transcript_126_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,28567,28647,longer_from_REPLICATE1_transcript_82_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_82_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_82_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_82_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_82_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_82_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_82_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_82_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_82_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_82_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,28590,28647,longer_from_REPLICATE1_transcript_191_support_2,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_191_support_2,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_191_support_2,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_191_support_2,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_191_support_2,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_191_support_2,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_191_support_2,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_191_support_2,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_191_support_2,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_191_support_2,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,28960,29013,REPLICATE1_transcript_186_support_5REPLICATE2_transcript_117_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,29573,29625,REPLICATE1_transcript_186_support_5REPLICATE2_transcript_117_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_186_support_5REPLICATE2_transcript_117_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_186_support_5REPLICATE2_transcript_117_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_186_support_5REPLICATE2_transcript_117_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46957,47008,REPLICATE1_transcript_186_support_5REPLICATE2_transcript_117_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,62284,62398,REPLICATE1_transcript_186_support_5REPLICATE2_transcript_117_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_186_support_5REPLICATE2_transcript_117_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,69649,REPLICATE1_transcript_186_support_5REPLICATE2_transcript_117_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,28982,29013,REPLICATE1_transcript_138_support_15REPLICATE2_transcript_83_support_21,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,29573,29625,REPLICATE1_transcript_138_support_15REPLICATE2_transcript_83_support_21,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_138_support_15REPLICATE2_transcript_83_support_21,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_138_support_15REPLICATE2_transcript_83_support_21,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_138_support_15REPLICATE2_transcript_83_support_21,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46957,47008,REPLICATE1_transcript_138_support_15REPLICATE2_transcript_83_support_21,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,62284,62398,REPLICATE1_transcript_138_support_15REPLICATE2_transcript_83_support_21,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_138_support_15REPLICATE2_transcript_83_support_21,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,69649,REPLICATE1_transcript_138_support_15REPLICATE2_transcript_83_support_21,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,28982,29013,longer_from_REPLICATE1_transcript_133_support_8,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_133_support_8,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_133_support_8,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_133_support_8,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_133_support_8,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_133_support_8,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_133_support_8,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_133_support_8,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,67953,longer_from_REPLICATE1_transcript_133_support_8,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30288,30354,longer_from_REPLICATE2_transcript_147_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_147_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE2_transcript_147_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE2_transcript_147_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_147_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE2_transcript_147_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30288,30354,longer_from_REPLICATE2_transcript_146_support_3,60,+,exon,protein-coding,Gorilla
